actual,nn_predicted,naive_predicted
2075.0,2704.5994,5274.0
2092.0,2725.1335,5331.0
2152.0,2783.4424,5277.0
2142.0,2758.8013,5071.0
2151.0,2777.7124,4777.0
2259.0,2873.1748,4869.0
2457.0,2999.202,4735.0
2662.0,3161.6006,4545.0
2959.0,3374.9626,4716.0
3301.0,3627.6704,4865.0
3477.0,3722.0889,4767.0
3493.0,3754.7258,4483.0
3491.0,3776.2385,4149.0
3590.0,3927.8582,3656.0
3299.0,3747.241,3144.0
2923.0,3478.173,2633.0
2751.0,3351.063,2390.0
2538.0,3170.1777,2423.0
2658.0,3276.8604,2507.0
2820.0,3412.1692,2464.0
2965.0,3535.7915,1498.0
1851.0,2504.8086,2242.0
3038.0,3560.6968,2180.0
3342.0,3838.539,2138.0
3686.0,4159.088,2075.0
4024.0,4465.0854,2092.0
4364.0,4767.3613,2152.0
4367.0,4734.565,2142.0
4303.0,4686.1406,2151.0
4160.0,4544.018,2259.0
4176.0,4487.5957,2457.0
4066.0,4353.641,2662.0
3865.0,4152.757,2959.0
3909.0,4149.3994,3301.0
3886.0,4144.3037,3477.0
3963.0,4225.1694,3493.0
4040.0,4314.791,3491.0
4289.0,4574.645,3590.0
4539.0,4909.6494,3299.0
4821.0,5198.5547,2923.0
5089.0,5472.148,2751.0
5310.0,5655.2046,2538.0
5425.0,5758.5474,2658.0
5547.0,5844.8545,2820.0
5479.0,5796.427,2965.0
5597.0,5803.5835,1851.0
5458.0,5674.678,3038.0
5358.0,5597.1587,3342.0
5338.0,5580.403,3686.0
5501.0,5733.0625,4024.0
3466.0,3941.0918,4364.0
5956.0,6140.171,4367.0
6124.0,6277.181,4303.0
6095.0,6209.807,4160.0
3758.0,4103.061,4176.0
5886.0,5971.343,4066.0
5913.0,5962.3228,3865.0
5805.0,5854.6343,3909.0
5605.0,5682.9053,3886.0
5350.0,5486.5957,3963.0
5280.0,5438.894,4040.0
5141.0,5356.3823,4289.0
4847.0,5189.4385,4539.0
4413.0,4822.111,4821.0
3994.0,4477.3154,5089.0
4007.0,4480.8687,5310.0
4083.0,4555.645,5425.0
3939.0,4415.7617,5547.0
3538.0,4080.838,5479.0
2896.0,3463.8203,5597.0
1943.0,2623.0754,5458.0
2713.0,3301.5027,5358.0
2828.0,3395.7026,5338.0
2856.0,3424.3906,5501.0
3156.0,3696.1152,3466.0
2963.0,3512.9219,5956.0
2864.0,3440.5142,6124.0
2895.0,3458.5938,6095.0
2048.0,2628.9187,3758.0
2928.0,3406.5913,5886.0
2898.0,3337.7847,5913.0
2045.0,2609.75,5805.0
3370.0,3742.372,5605.0
3819.0,4105.86,5350.0
3680.0,4019.8877,5280.0
3343.0,3869.7354,5141.0
3172.0,3732.4185,4847.0
3243.0,3798.0605,4413.0
3537.0,4043.5894,3994.0
3585.0,4074.935,4007.0
4138.0,4565.8374,4083.0
4249.0,4660.3306,3939.0
4416.0,4801.4536,3538.0
4923.0,5221.3506,2896.0
5430.0,5649.9443,1943.0
5651.0,5857.498,2713.0
5382.0,5622.106,2828.0
5733.0,5940.285,2856.0
5876.0,6087.743,3156.0
6207.0,6360.267,2963.0
6472.0,6622.342,2864.0
6852.0,6896.804,2895.0
6496.0,6607.6104,2048.0
6080.0,6239.3657,2928.0
5426.0,5687.33,2898.0
4516.0,4918.249,2045.0
3716.0,4263.7847,3370.0
3698.0,4222.98,3819.0
3534.0,4102.7573,3680.0
3669.0,4169.429,3343.0
4228.0,4635.9556,3172.0
4181.0,4570.4175,3243.0
4219.0,4575.823,3537.0
4659.0,4967.442,3585.0
4973.0,5255.312,4138.0
5115.0,5413.2607,4249.0
4887.0,5232.501,4416.0
4779.0,5069.233,4923.0
5157.0,5424.307,5430.0
5321.0,5608.832,5651.0
5425.0,5680.918,5382.0
4943.0,5294.4077,5733.0
4954.0,5338.8438,5876.0
5061.0,5489.4624,6207.0
5529.0,5851.183,6472.0
5545.0,5824.586,6852.0
6013.0,6284.6777,6496.0
7009.0,7122.0903,6080.0
7703.0,7693.8003,5426.0
8147.0,8092.5215,4516.0
8785.0,8689.044,3716.0
9295.0,9222.13,3698.0
9567.0,9408.028,3534.0
9644.0,9457.739,3669.0
9654.0,9461.528,4228.0
9695.0,9441.938,4181.0
9821.0,9511.927,4219.0
9903.0,9582.164,4659.0
9701.0,9442.404,4973.0
9634.0,9353.589,5115.0
9378.0,9127.173,4887.0
9066.0,8832.919,4779.0
8825.0,8605.763,5157.0
8892.0,8657.505,5321.0
8628.0,8454.294,5425.0
8462.0,8325.276,4943.0
8723.0,8556.658,4954.0
8544.0,8396.849,5061.0
8141.0,8044.804,5529.0
8211.0,8121.4136,5545.0
8606.0,8450.18,6013.0
5632.0,5818.4683,7009.0
9097.0,8875.073,7703.0
9252.0,9028.158,8147.0
8929.0,8756.954,8785.0
7978.0,7915.195,9295.0
7615.0,7588.471,9567.0
7246.0,7279.289,9644.0
6091.0,6277.299,9654.0
5946.0,6170.702,9695.0
6680.0,6808.484,9821.0
6887.0,7005.788,9903.0
6752.0,6884.221,9701.0
6138.0,6336.7603,9634.0
5410.0,5682.105,9378.0
4938.0,5225.79,9066.0
4502.0,4852.6733,8825.0
4041.0,4457.4473,8892.0
3512.0,3993.4233,8628.0
3114.0,3635.7427,8462.0
3076.0,3591.967,8723.0
3010.0,3540.5579,8544.0
2911.0,3465.575,8141.0
2811.0,3336.7139,8211.0
2633.0,3162.017,8606.0
2655.0,3138.9097,5632.0
2686.0,3141.9407,9097.0
2765.0,3222.6758,9252.0
2806.0,3264.6924,8929.0
2955.0,3395.0486,7978.0
3128.0,3550.981,7615.0
3215.0,3645.1167,7246.0
3334.0,3808.3438,6091.0
3597.0,4112.1855,5946.0
3929.0,4438.0933,6680.0
3956.0,4435.9614,6887.0
4168.0,4592.27,6752.0
4210.0,4680.564,6138.0
4251.0,4690.2935,5410.0
4242.0,4615.335,4938.0
4120.0,4517.8,4502.0
4166.0,4575.4595,4041.0
4322.0,4736.189,3512.0
4344.0,4722.242,3114.0
4283.0,4636.672,3076.0
4336.0,4634.928,3010.0
4492.0,4782.774,2911.0
4626.0,4928.8403,2811.0
4760.0,5057.8003,2633.0
5143.0,5354.6943,2655.0
5165.0,5385.3193,2686.0
4904.0,5169.5776,2765.0
4947.0,5205.4717,2806.0
4680.0,4981.609,2955.0
4567.0,4903.8164,3128.0
4373.0,4733.985,3215.0
4185.0,4578.5225,3334.0
4170.0,4583.91,3597.0
4312.0,4735.9297,3929.0
4517.0,4912.119,3956.0
4510.0,4913.873,4168.0
4602.0,4972.1987,4210.0
4693.0,5062.0283,4251.0
4704.0,5028.8936,4242.0
4698.0,5048.147,4120.0
4546.0,4947.9893,4166.0
4326.0,4750.231,4322.0
4262.0,4699.3345,4344.0
4338.0,4756.3438,4283.0
4390.0,4792.974,4336.0
4207.0,4630.604,4492.0
4033.0,4471.062,4626.0
2574.0,3188.6333,4760.0
4159.0,4579.36,5143.0
2818.0,3350.6907,5165.0
4415.0,4752.0825,4904.0
4294.0,4665.876,4947.0
1423.0,2159.2812,4680.0
4875.0,5191.2007,4567.0
5060.0,5358.7866,4373.0
5099.0,5410.538,4185.0
4968.0,5291.9585,4170.0
4999.0,5335.7827,4312.0
5053.0,5393.0205,4517.0
4948.0,5283.643,4510.0
5212.0,5485.845,4602.0
5558.0,5825.868,4693.0
5709.0,5852.097,4704.0
5878.0,6092.346,4698.0
5940.0,6077.525,4546.0
5867.0,6020.1333,4326.0
5855.0,6005.8154,4262.0
5768.0,5933.976,4338.0
5988.0,6121.2573,4390.0
6184.0,6333.971,4207.0
6528.0,6608.9053,4033.0
6935.0,6934.184,2574.0
7151.0,7073.4487,4159.0
6876.0,6718.1978,2818.0
6564.0,6529.795,4415.0
4175.0,4376.978,4294.0
6412.0,6565.988,1423.0
6268.0,6390.8823,4875.0
6286.0,6397.0757,5060.0
6440.0,6518.9546,5099.0
6478.0,6599.6636,4968.0
6488.0,6649.2827,4999.0
6391.0,6619.5645,5053.0
6296.0,6476.61,4948.0
5888.0,6152.0986,5212.0
5555.0,5861.344,5558.0
5145.0,5379.4863,5709.0
4869.0,5187.9644,5878.0
4583.0,4946.4214,5940.0
4352.0,4718.265,5867.0
4374.0,4727.5967,5855.0
4089.0,4487.736,5768.0
3963.0,4368.758,5988.0
3768.0,4260.0767,6184.0
2373.0,3010.4756,6528.0
3696.0,4166.602,6935.0
3549.0,3953.5723,7151.0
3511.0,3933.076,6876.0
3634.0,4024.108,6564.0
3710.0,4077.1064,4175.0
3601.0,3991.5645,6412.0
3471.0,3856.9858,6268.0
3319.0,3730.7231,6286.0
3265.0,3732.6907,6440.0
3199.0,3660.6064,6478.0
3291.0,3738.6797,6488.0
3356.0,3788.897,6391.0
3669.0,4070.355,6296.0
3982.0,4283.312,5888.0
3817.0,4173.2847,5555.0
3635.0,3980.0264,5145.0
3422.0,3767.0217,4869.0
3144.0,3520.8528,4583.0
2910.0,3302.3923,4352.0
2818.0,3218.2612,4374.0
2679.0,3097.2778,4089.0
2615.0,3069.829,3963.0
2500.0,2967.1487,3768.0
2454.0,2955.58,2373.0
2542.0,3015.7454,3696.0
2232.0,2717.4988,3549.0
1938.0,2475.128,3511.0
1731.0,2313.0889,3634.0
1606.0,2219.519,3710.0
1599.0,2194.264,3601.0
1703.0,2259.758,3471.0
1704.0,2269.0369,3319.0
1757.0,2333.2065,3265.0
1727.0,2319.0557,3199.0
1908.0,2501.1765,3291.0
1930.0,2537.7222,3356.0
1909.0,2495.832,3669.0
1795.0,2406.934,3982.0
2098.0,2683.593,3817.0
2366.0,2876.4229,3635.0
2407.0,2903.9927,3422.0
2491.0,2979.1248,3144.0
2583.0,3039.23,2910.0
2529.0,3014.9333,2818.0
2772.0,3228.165,2679.0
3114.0,3505.3992,2615.0
3507.0,3874.239,2500.0
3599.0,3945.0303,2454.0
4029.0,4294.1157,2542.0
4263.0,4512.271,2232.0
4353.0,4583.741,1938.0
4154.0,4387.486,1731.0
4293.0,4467.885,1606.0
4577.0,4720.4165,1599.0
4896.0,5176.5337,1703.0
5375.0,5602.26,1704.0
5243.0,5444.4253,1757.0
4971.0,5227.5854,1727.0
5408.0,5614.768,1908.0
5622.0,5814.2485,1930.0
6175.0,6280.7886,1909.0
6075.0,6160.975,1795.0
5776.0,5899.0737,2098.0
5845.0,5904.504,2366.0
5973.0,6088.8535,2407.0
5737.0,5828.061,2491.0
5513.0,5599.869,2583.0
5743.0,5880.6743,2529.0
5900.0,6005.837,2772.0
5750.0,5853.57,3114.0
6344.0,6378.111,3507.0
7294.0,7219.6177,3599.0
7553.0,7454.143,4029.0
7470.0,7344.749,4263.0
7696.0,7556.5376,4353.0
7666.0,7527.9375,4154.0
7325.0,7201.6924,4293.0
7061.0,6938.967,4577.0
7416.0,7196.566,4896.0
7755.0,7519.727,5375.0
7814.0,7676.8057,5243.0
7516.0,7401.9546,4971.0
7673.0,7568.996,5408.0
8213.0,8043.956,5622.0
8218.0,8039.1274,6175.0
8170.0,7976.842,6075.0
7854.0,7656.0684,5776.0
7991.0,7708.157,5845.0
7810.0,7548.2183,5973.0
7413.0,7173.052,5737.0
7330.0,7125.4375,5513.0
7538.0,7345.312,5743.0
7563.0,7355.8877,5900.0
7372.0,7181.822,5750.0
7317.0,7072.4307,6344.0
7699.0,7451.216,7294.0
8358.0,8030.904,7553.0
8801.0,8438.159,7470.0
8728.0,8381.182,7696.0
8463.0,8199.249,7666.0
8378.0,8089.8643,7325.0
8163.0,7868.698,7061.0
7993.0,7730.3257,7416.0
8310.0,8026.385,7755.0
8616.0,8305.239,7814.0
8235.0,7926.619,7516.0
8259.0,7988.917,7673.0
8542.0,8155.178,8213.0
8709.0,8370.823,8218.0
8670.0,8373.7,8170.0
8327.0,8087.5566,7854.0
7942.0,7705.8823,7991.0
7896.0,7657.387,7810.0
8034.0,7775.062,7413.0
8246.0,7967.669,7330.0
7928.0,7696.143,7538.0
7989.0,7752.2476,7563.0
8455.0,8164.267,7372.0
9263.0,8875.599,7317.0
9582.0,9153.317,7699.0
9748.0,9311.571,8358.0
9625.0,9232.939,8801.0
9432.0,9030.726,8728.0
9465.0,9054.45,8463.0
9442.0,9009.054,8378.0
9420.0,8997.71,8163.0
9379.0,8960.717,7993.0
9452.0,9063.863,8310.0
9136.0,8836.626,8616.0
8476.0,8306.165,8235.0
8507.0,8352.722,8259.0
8496.0,8347.007,8542.0
8542.0,8388.867,8709.0
8117.0,8016.848,8670.0
7937.0,7881.6787,8327.0
7692.0,7608.0283,7942.0
7180.0,7157.159,7896.0
6439.0,6512.6445,8034.0
6029.0,6162.867,8246.0
5846.0,6004.5923,7928.0
5446.0,5624.0044,7989.0
5136.0,5337.0986,8455.0
4768.0,5030.72,9263.0
4883.0,5104.4956,9582.0
4977.0,5124.095,9748.0
5099.0,5270.152,9625.0
5166.0,5323.1807,9432.0
5123.0,5311.26,9465.0
5067.0,5297.8574,9442.0
5009.0,5261.576,9420.0
4616.0,4892.277,9379.0
4440.0,4723.3237,9452.0
4379.0,4683.6313,9136.0
4649.0,4913.7627,8476.0
4620.0,4915.9727,8507.0
4666.0,4984.8213,8496.0
4727.0,5052.191,8542.0
4461.0,4836.5425,8117.0
4151.0,4566.1616,7937.0
4004.0,4381.652,7692.0
3895.0,4275.313,7180.0
3727.0,4111.518,6439.0
3463.0,3876.541,6029.0
3239.0,3676.589,5846.0
3318.0,3749.7354,5446.0
3190.0,3623.5752,5136.0
3115.0,3557.4229,4768.0
2985.0,3421.9797,4883.0
2966.0,3380.7883,4977.0
2978.0,3300.016,5099.0
3197.0,3434.9016,5166.0
3360.0,3550.5176,5123.0
3464.0,3605.3652,5067.0
3581.0,3728.4446,5009.0
3653.0,3825.9146,4616.0
3756.0,4028.4985,4440.0
3995.0,4292.426,4379.0
4167.0,4488.401,4649.0
4606.0,4903.8433,4620.0
5047.0,5299.291,4666.0
5229.0,5466.422,4727.0
4951.0,5225.814,4461.0
4925.0,5227.57,4151.0
4909.0,5169.7295,4004.0
4616.0,4917.594,3895.0
4308.0,4657.9844,3727.0
4089.0,4483.696,3463.0
3987.0,4395.175,3239.0
3994.0,4397.6953,3318.0
4154.0,4536.291,3190.0
4042.0,4442.28,3115.0
4129.0,4455.695,2985.0
4321.0,4579.5444,2966.0
4655.0,4861.12,2978.0
5004.0,5140.7046,3197.0
5174.0,5248.317,3360.0
5492.0,5493.9526,3464.0
5939.0,5942.1245,3581.0
6147.0,6127.498,3653.0
5857.0,5907.0483,3756.0
5505.0,5569.2397,3995.0
5462.0,5601.054,4167.0
5813.0,5968.3003,4606.0
5917.0,6088.648,5047.0
5775.0,5960.9614,5229.0
5743.0,5973.1323,4951.0
5629.0,5882.845,4925.0
5451.0,5682.641,4909.0
5018.0,5308.882,4616.0
4451.0,4812.652,4308.0
3942.0,4379.815,4089.0
3683.0,4173.911,3987.0
3534.0,3990.0132,3994.0
3514.0,3954.2988,4154.0
3395.0,3869.1006,4042.0
3299.0,3760.5312,4129.0
3281.0,3689.2085,4321.0
3404.0,3765.8987,4655.0
3603.0,3842.3774,5004.0
3810.0,3953.1995,5174.0
3849.0,3984.6274,5492.0
3858.0,3907.0427,5939.0
3684.0,3648.061,6147.0
3304.0,3368.6814,5857.0
2967.0,2921.3425,5505.0
2787.0,2933.8372,5462.0
2861.0,3070.8706,5813.0
3030.0,3287.5435,5917.0
3015.0,3369.6094,5775.0
3000.0,3438.0742,5743.0
2889.0,3377.062,5629.0
2797.0,3279.9805,5451.0
2768.0,3258.6426,5018.0
2517.0,3059.6206,4451.0
2406.0,2967.8982,3942.0
2296.0,2869.7673,3683.0
2391.0,2924.1436,3534.0
2330.0,2856.7417,3514.0
2004.0,2569.3525,3395.0
1720.0,2260.2766,3299.0
1533.0,2074.355,3281.0
1512.0,2052.1409,3404.0
1551.0,2056.564,3603.0
1634.0,2073.342,3810.0
1719.0,2134.1282,3849.0
1734.0,2174.4133,3858.0
1696.0,2160.8564,3684.0
1666.0,2132.2317,3304.0
1721.0,2100.5295,2967.0
1756.0,2285.859,2787.0
1889.0,2591.489,2861.0
1989.0,2708.3196,3030.0
1792.0,2529.8008,3015.0
1749.0,2481.5474,3000.0
1901.0,2620.877,2889.0
2008.0,2667.8188,2797.0
2151.0,2802.5085,2768.0
2180.0,2841.9382,2517.0
2150.0,2825.6987,2406.0
2153.0,2835.0173,2296.0
2150.0,2829.9353,2391.0
2139.0,2832.924,2330.0
2030.0,2710.3433,2004.0
1876.0,2506.6028,1720.0
2196.0,2745.118,1533.0
2816.0,3276.6274,1512.0
3755.0,4072.1545,1551.0
4361.0,4586.4097,1634.0
4694.0,4881.934,1719.0
5012.0,5169.7324,1734.0
5073.0,5240.856,1696.0
4970.0,5220.8716,1666.0
4728.0,5159.8765,1721.0
4270.0,4715.1685,1756.0
4084.0,4602.9766,1889.0
4235.0,4739.9785,1989.0
4485.0,4965.863,1792.0
4589.0,5075.85,1749.0
4644.0,5143.9062,1901.0
4608.0,5066.866,2008.0
4350.0,4865.9507,2151.0
3999.0,4534.187,2180.0
3878.0,4437.102,2150.0
3891.0,4454.8955,2153.0
4154.0,4679.164,2150.0
4166.0,4693.35,2139.0
4287.0,4784.638,2030.0
4529.0,4947.3696,1876.0
5148.0,5447.2563,2196.0
5691.0,5904.8345,2816.0
6140.0,6277.5874,3755.0
6207.0,6298.313,4361.0
6078.0,6172.0005,4694.0
5927.0,6080.7534,5012.0
5688.0,5904.4478,5073.0
5936.0,6153.679,4970.0
6037.0,6338.06,4728.0
5743.0,6138.437,4270.0
5503.0,5980.598,4084.0
5839.0,6281.4136,4235.0
6031.0,6444.699,4485.0
6033.0,6479.429,4589.0
6141.0,6583.8594,4644.0
5984.0,6390.5425,4608.0
5808.0,6220.484,4350.0
5605.0,6022.141,3999.0
5260.0,5705.804,3878.0
5165.0,5636.623,3891.0
5264.0,5728.1313,4154.0
5367.0,5813.9326,4166.0
5188.0,5642.5806,4287.0
5114.0,5550.3228,4529.0
5336.0,5755.6455,5148.0
3787.0,4382.514,5691.0
3948.0,4441.4517,6140.0
6572.0,6760.815,6207.0
6149.0,6321.8306,6078.0
6089.0,6294.3687,5927.0
6428.0,6594.156,5688.0
6690.0,6748.324,5936.0
6659.0,6617.26,6037.0
6387.0,6520.65,5743.0
6142.0,6465.263,5503.0
6105.0,6465.0845,5839.0
5943.0,6308.487,6031.0
5788.0,6215.6567,6033.0
5136.0,5629.4644,6141.0
4845.0,5306.0146,5984.0
4512.0,5019.582,5808.0
4334.0,4892.6377,5605.0
4287.0,4872.959,5260.0
4370.0,4948.1567,5165.0
4818.0,5304.7715,5264.0
5423.0,5815.4165,5367.0
5506.0,5868.3213,5188.0
5766.0,6010.898,5114.0
6318.0,6440.0493,5336.0
6636.0,6241.4507,3787.0
6781.0,6302.1,3948.0
7381.0,6635.47,6572.0
8056.0,7006.6055,6149.0
8204.0,8113.016,6089.0
8107.0,8090.754,6428.0
8372.0,8234.736,6690.0
7973.0,7700.2764,6659.0
7513.0,7322.597,6387.0
6554.0,6831.397,6142.0
5722.0,6061.157,6105.0
5685.0,6023.852,5943.0
5285.0,5703.0093,5788.0
4798.0,5266.7637,5136.0
4753.0,5162.7593,4845.0
4790.0,5199.487,4512.0
4278.0,4728.495,4334.0
4631.0,5036.098,4287.0
4972.0,5328.107,4370.0
5010.0,5345.79,4818.0
5253.0,5561.1333,5423.0
5547.0,5834.392,5506.0
6048.0,6250.4023,5766.0
6565.0,6687.815,6318.0
6570.0,6665.6113,6636.0
6382.0,6244.886,6781.0
6599.0,6416.34,7381.0
6939.0,6737.3726,8056.0
6792.0,6650.575,8204.0
6780.0,6509.714,8107.0
6353.0,6346.568,8372.0
6019.0,6273.187,7973.0
5337.0,5621.1846,7513.0
5220.0,5584.5825,6554.0
4839.0,5234.531,5722.0
5391.0,5690.9766,5685.0
5475.0,5820.9966,5285.0
5615.0,5920.3286,4798.0
5838.0,6064.901,4753.0
5704.0,5902.4727,4790.0
5459.0,5709.47,4278.0
5339.0,5617.933,4631.0
5402.0,5620.9897,4972.0
5730.0,5920.586,5010.0
6290.0,6406.939,5253.0
6596.0,6612.2495,5547.0
6773.0,6782.908,6048.0
7163.0,7146.3315,6565.0
7471.0,7450.729,6570.0
7572.0,7556.4204,6382.0
8312.0,8230.2295,6599.0
8476.0,8363.008,6939.0
8529.0,8394.536,6792.0
8804.0,8621.872,6780.0
8947.0,8748.826,6353.0
8964.0,8809.102,6019.0
8759.0,8666.075,5337.0
8921.0,8829.349,5220.0
9013.0,8912.081,4839.0
9025.0,8921.129,5391.0
8873.0,8777.626,5475.0
8125.0,8137.5923,5615.0
7651.0,7659.0884,5838.0
7283.0,7336.161,5704.0
7430.0,7464.8696,5459.0
6875.0,6945.4673,5339.0
6485.0,6562.9556,5402.0
6759.0,6794.729,5730.0
6642.0,6670.2285,6290.0
6698.0,6772.425,6596.0
6985.0,7017.5005,6773.0
7336.0,7340.71,7163.0
7655.0,7647.7407,7471.0
7779.0,7759.3276,7572.0
7879.0,7822.97,8312.0
8273.0,8129.9365,8476.0
9020.0,8712.712,8529.0
9121.0,8836.262,8804.0
9081.0,8902.501,8947.0
8896.0,8718.601,8964.0
8852.0,8642.073,8759.0
8539.0,8344.921,8921.0
8099.0,8010.103,9013.0
7971.0,7900.0806,9025.0
7841.0,7749.779,8873.0
7662.0,7576.596,8125.0
7398.0,7285.4473,7651.0
7143.0,7063.735,7283.0
6835.0,6797.8613,7430.0
6479.0,6516.74,6875.0
6168.0,6232.1733,6485.0
5756.0,5828.695,6759.0
5366.0,5509.7905,6642.0
4763.0,4989.888,6698.0
3938.0,4107.27,6985.0
3264.0,3442.377,7336.0
2814.0,3225.7742,7655.0
2678.0,3096.8413,7779.0
2644.0,3061.582,7879.0
2208.0,2661.1016,8273.0
2005.0,2469.594,9020.0
2119.0,2628.0337,9121.0
2214.0,2764.976,9081.0
2052.0,2676.9097,8896.0
1914.0,2539.501,8852.0
1625.0,2285.181,8539.0
1392.0,2039.8365,8099.0
1248.0,1929.0468,7971.0
1164.0,1851.1205,7841.0
1032.0,1796.8086,7662.0
971.0,1740.424,7398.0
985.0,1736.2034,7143.0
961.0,1719.5059,6835.0
1031.0,1683.646,6479.0
1097.0,1732.5767,6168.0
1126.0,1810.19,5756.0
1156.0,1827.2836,5366.0
1208.0,1877.4548,4763.0
1286.0,1904.8752,3938.0
1314.0,1944.5724,3264.0
1491.0,2123.2222,2814.0
1662.0,2267.1208,2678.0
1232.0,1940.2988,2644.0
1956.0,2515.1929,2208.0
2062.0,2510.5588,2005.0
2239.0,2769.398,2119.0
2264.0,2754.4502,2214.0
2131.0,2637.5667,2052.0
1985.0,2504.9868,1914.0
1784.0,2255.5933,1625.0
1816.0,2296.359,1392.0
1878.0,2353.037,1248.0
1930.0,2444.3606,1164.0
2025.0,2528.0073,1032.0
2132.0,2608.3933,971.0
2259.0,2753.455,985.0
2214.0,2738.103,961.0
2075.0,2629.5242,1031.0
1931.0,2508.7524,1097.0
1835.0,2427.6033,1126.0
1740.0,2283.742,1156.0
1617.0,2198.7356,1208.0
1485.0,2130.0874,1286.0
1513.0,2172.9504,1314.0
1575.0,2230.6,1491.0
1532.0,2202.8462,1662.0
1513.0,2201.8054,1232.0
1553.0,2244.8333,1956.0
1519.0,2199.619,2062.0
1540.0,2181.4993,2239.0
1391.0,2117.1885,2264.0
1267.0,1997.1143,2131.0
1198.0,1950.846,1985.0
1086.0,1856.7435,1784.0
1023.0,1819.6119,1816.0
966.0,1715.8514,1878.0
909.0,1680.0193,1930.0
864.0,1655.2319,2025.0
819.0,1578.6443,2132.0
784.0,1559.709,2259.0
755.0,1538.2069,2214.0
715.0,1515.0272,2075.0
645.0,1482.83,1931.0
420.0,1334.9274,1835.0
520.0,1430.8356,1740.0
484.0,1452.0902,1617.0
468.0,1434.6715,1485.0
496.0,1365.6627,1513.0
523.0,1388.5847,1575.0
574.0,1436.4803,1532.0
656.0,1497.5374,1513.0
723.0,1525.7961,1553.0
794.0,1562.7101,1519.0
883.0,1600.123,1540.0
1094.0,1748.193,1391.0
1286.0,2049.8623,1267.0
1279.0,2116.257,1198.0
1239.0,2096.5159,1086.0
1423.0,2300.1882,1023.0
1693.0,2526.4087,966.0
1895.0,2719.4556,909.0
2099.0,2874.0222,864.0
2057.0,2781.5637,819.0
2157.0,2872.2603,784.0
2477.0,3150.768,755.0
2753.0,3398.0903,715.0
2658.0,3309.3162,645.0
2717.0,3345.249,420.0
2773.0,3408.035,520.0
2882.0,3506.8052,484.0
1980.0,2681.298,468.0
1085.0,1902.7,496.0
1141.0,1981.635,523.0
1185.0,2004.7198,574.0
1210.0,2087.549,656.0
2178.0,2922.012,723.0
2198.0,2951.1562,794.0
3357.0,3916.9731,883.0
3530.0,4046.8286,1094.0
3739.0,4197.9897,1286.0
3704.0,4174.2817,1279.0
3293.0,3857.5344,1239.0
3051.0,3629.5947,1423.0
2691.0,3335.0146,1693.0
2563.0,3221.9844,1895.0
2655.0,3289.9812,2099.0
2511.0,3099.919,2057.0
2204.0,2803.6577,2157.0
1915.0,2551.1494,2477.0
1901.0,2531.6956,2753.0
1844.0,2504.7295,2658.0
1868.0,2522.8232,2717.0
1945.0,2590.904,2773.0
2228.0,2902.6687,2882.0
2497.0,3144.5356,1980.0
2787.0,3410.4019,1085.0
2971.0,3583.315,1141.0
3238.0,3814.9373,1185.0
3459.0,3967.8567,1210.0
3533.0,3913.7734,2178.0
3817.0,4122.939,2198.0
4485.0,4672.717,3357.0
5224.0,5428.7964,3530.0
5366.0,5648.889,3739.0
5487.0,5821.0786,3704.0
5667.0,5955.5513,3293.0
5940.0,6197.144,3051.0
5693.0,5996.6543,2691.0
5929.0,6200.2266,2563.0
6329.0,6567.8677,2655.0
6376.0,6537.312,2511.0
6510.0,6670.221,2204.0
6393.0,6554.7993,1915.0
6859.0,6976.2534,1901.0
7094.0,7179.2056,1844.0
7332.0,7350.1294,1868.0
7410.0,7416.5776,1945.0
7919.0,7829.2617,2228.0
8456.0,8278.437,2497.0
7130.0,6984.73,2787.0
6589.0,6656.668,2971.0
8454.0,8336.377,3238.0
8664.0,8528.135,3459.0
8407.0,8376.251,3533.0
8064.0,8050.8276,3817.0
7891.0,7835.98,4485.0
7698.0,7595.0293,5224.0
7127.0,7134.544,5366.0
6554.0,6612.841,5487.0
5978.0,6037.0776,5667.0
5522.0,5617.5503,5940.0
5438.0,5534.857,5693.0
4846.0,5019.0454,5929.0
4793.0,4991.7793,6329.0
4588.0,4766.138,6376.0
4419.0,4623.016,6510.0
2585.0,3018.3923,6393.0
4032.0,4348.7773,6859.0
3951.0,4250.2544,7094.0
3969.0,4245.533,7332.0
3965.0,4231.054,7410.0
3937.0,4181.6943,7919.0
4239.0,4442.239,8456.0
4688.0,4841.14,7130.0
4568.0,4554.456,6589.0
4607.0,4567.741,8454.0
4573.0,4564.048,8664.0
4463.0,4546.7603,8407.0
4572.0,4613.026,8064.0
4562.0,4612.832,7891.0
4596.0,4665.256,7698.0
4362.0,4484.0317,7127.0
4094.0,4275.5483,6554.0
3993.0,4296.357,5978.0
3728.0,4056.1836,5522.0
3543.0,3910.6104,5438.0
3521.0,3819.0837,4846.0
3497.0,3845.4844,4793.0
3382.0,3719.8997,4588.0
3290.0,3613.4937,4419.0
2980.0,3344.094,2585.0
2672.0,3064.3457,4032.0
2684.0,3047.1682,3951.0
2682.0,3037.9658,3969.0
2604.0,2982.3804,3965.0
2489.0,2896.7197,3937.0
2325.0,2697.6975,4239.0
2184.0,2547.2363,4688.0
2121.0,2562.9272,4568.0
2086.0,2538.4082,4607.0
2111.0,2607.6396,4573.0
1998.0,2520.1553,4463.0
1832.0,2388.149,4572.0
1621.0,2183.067,4562.0
1463.0,2058.8096,4596.0
